-2.723048693934280777e+02	-6.714802912892396947e+00	1.117931034527670597e+01	5.251920557130723033e+00	9.235646629914672445e+00	1.876845547428702687e+00	8.779014610651294959e+00	5.955032077751495123e+00	-7.247880150879502992e+00	6.239865776390360885e+00	-1.083631351040319757e+01	-1.266155223726417312e+00	-4.353564695281839647e+00	2.353963249148610259e+01	-2.838264770136571524e+00	-6.989099970368272352e+00	1.015964567230447813e+00	8.238276933490912057e+00	-1.449953535319000508e+00	5.623767871671736529e+00	2.079954963965878889e+01	3.057334003503776643e+01	2.250877158755169205e+01	2.093288740930834280e-01	-7.670588109464053339e+00	4.674505252762163998e+00	2.486747399945449644e+01	9.618573437190299558e+00	7.477198873966841575e+00	4.278594131467112760e+00	5.691969424583720460e+00	1.091878159586149621e+01	1.256904154521165218e+00	-1.933177043344157298e+00	1.037654991318409436e+01	1.309247879021057237e+01	-1.894590755004134763e+01	2.609507418332963624e-01	-9.829046875933526550e+00	8.103625330047814046e+00	-8.758027852285726667e+00	-6.974209307677138980e+00	2.060023176322511418e+00	3.317168854231493214e+00	1.737997594567449511e+00	-4.183634982817546977e+00	-4.203602255794409714e+00	3.999178849320816909e+00	3.658555251611407044e+00	1.692664498750603386e+01	4.778407503147343860e+00	5.780488809996255029e+00	1.872481595613188610e+00	-1.150611252016920716e+00	-1.972503448049984343e+00	1.299142510977682008e+01	3.396800567124396153e+00	-2.035515862743593374e+01	-5.350931408142411527e+00	-1.046207151146462344e+01	1.133164155318044664e+01	4.225670320669658864e+00	3.431309811762304207e+00	-5.789905435174338422e-01	4.596003428981022765e+00	-3.904848011856666190e+00	-5.804352609938812080e+00	4.986474636284794926e+00	-1.081401609316165668e+01	9.569767155124388580e+00	-5.728375195457027225e+00	-9.507345784024250790e+00	-9.709632766960286432e+00	-3.042461248871148438e+00	1.310027059122340987e+01	-3.027841453154353601e+00	-1.418236785808389300e+00	-5.874423811315745425e-01	3.103462321401326385e+00	-4.602096863709609131e+00	-4.662764273603306364e+00	3.011902451670176895e+00	-3.414988186917640167e-01	4.596435578647772857e-01	3.912611421577478765e+00	-6.673219078067608834e+00	-3.834776723655804798e+00	-6.027809999536446917e+00	1.232131223030840950e+01	1.068191750003981255e+00	-4.494454890455106266e+00	7.192444794123330709e+00	4.771570062404890677e+00	-1.195760601909632825e+01	5.482190698584124888e+00	9.325487007353840951e-01	-9.548394088113040468e+00	7.264069335042484532e+00	6.021463960293536033e+00	2.862892080382039239e+00
1.809368099087568282e+01	5.874598260229758040e+01	-1.142783386415357540e+02	2.987192091810122108e+01	1.354110249792984177e+02	1.639202231613494689e+02	-6.575278998951758069e+01	-1.695418305290549910e+01	7.621584980583050140e+01	5.261776671050661491e+00	-1.333668818282465338e+02	9.430444313672663270e+01	1.187534193206075486e+02	-2.180732151630714384e+02	-8.271467577020040096e+01	8.352992651468156282e+01	-5.354329405035079503e+01	-1.272143733293989953e+02	-1.058617623873251858e+02	2.263419445576649878e+02	1.734653844751424856e+02	-1.171437706695056136e+02	-1.880723527479273827e+01	6.078293672245705892e+01	3.570133358772907428e+01	1.365964680539548226e+02	9.907267071355700239e+01	1.795372871166551576e+01	-4.375694723872251757e+01	1.069757415859653804e+02	-6.946592226077666510e+01	2.641264617475787304e+02	7.064296499334382418e+01	-7.193161349148397221e+01	-9.718825134783332942e+01	-1.065481760053400251e+02	-2.594961078580981706e+01	1.131618841191220781e+02	-2.859516766607360339e+01	6.131609787217013263e+01	2.992608122363416356e+01	-7.016317802532176984e+01	1.444095014484565453e+00	1.051244437699117995e+01	-2.579034931070781056e+01	3.703939618087646579e+01	2.687775190987989049e+01	1.158548662039342787e+02	3.834853035071491689e+01	-7.432180503252644144e+01	-5.113424027180317211e+01	-4.254035695834475916e+01	-7.974585466561255487e+01	-2.390918307714196445e+00	1.480176523362016496e+02	-9.137127464373706687e+01	-1.314838856175266280e+01	-9.127748936190359075e+01	7.820287595792443369e-01	-7.076386281474432849e+01	4.438907232898313282e+01	5.574495969278618190e+01	-7.075895341493821888e+01	2.267023552777929751e+01	-5.722511901981230054e+00	5.476333768568945004e+01	9.682835971766472483e+01	-8.885608777582740814e-01	-1.899951181103620712e+01	-1.142302499030479268e+01	8.442770870438729958e+01	1.016084230487640667e+02	5.092136448895136169e+01	4.158312716304984491e+01	-1.734974415517680058e+01	-3.984949051321620317e+01	-5.392043107478717445e+01	-1.245474837453500783e+02	-5.266410747992200214e+00	1.107987756576116567e+01	-7.266909445599736728e+01	3.278119446107150736e+01	1.479951321098341488e+01	-3.239101524819508882e+01	-1.308264445803214748e+01	-2.323976667485838377e+01	-3.998395710913753476e+01	-1.165075036933512997e+00	1.351240470422726148e+01	1.745967980646231865e+01	1.965246960997747649e+01	-2.247071303602201908e+01	1.071664711054700092e+01	2.636350429388732053e+01	-2.058536723278319513e+01	9.167059608466763265e+00	5.003719479788117930e+00	-6.366669906639263132e+01	1.813873271560915867e+01	2.711715674683966526e+01
-2.709960375407381434e+02	-1.071134936497008638e+00	-5.722430935710576705e+00	1.155689759007389483e+01	3.485384232771057356e+00	-4.658428131246789228e+00	1.567283010459061643e+01	-7.719007130765739078e+00	7.701964565599572765e+00	1.974986512343535949e+00	-9.184356118978811878e+00	-5.068715942239945260e-01	3.115952269033378741e+00	1.275886916847746022e+01	-1.232651477303440402e+01	2.375073304785338735e+00	-1.199680199855017193e+01	-1.115420990929969491e+01	6.390518004010559139e-02	2.182963506062338155e+01	2.249717650587604467e+01	4.552929879968088045e+01	1.260682234106194244e+01	-2.016317979993353049e+01	-1.944997010881723387e+00	2.021929788954515317e+01	1.467825766489423245e+01	7.304575830380024115e+00	-1.017957694683001790e+00	-5.682411710407779815e+00	-1.198378817064667423e+01	9.827710237226519041e+00	1.035278065959823124e+01	-8.629130921654104558e-01	1.252917019933352805e+00	-5.897386448072819753e+00	8.918604204667007096e+00	1.076205276245166331e+01	-1.416436573704064017e+01	1.287357565274557913e+01	-1.585675347436017457e+00	-9.988589950141886220e-01	-5.668782336291577906e-01	3.858346706884409727e+00	-5.024022978301001530e-01	4.781943835650094954e+00	8.180157566359156363e+00	6.797824662605889579e+00	-1.464716326920245226e+00	7.275142426891429537e+00	-2.066385121355310872e+01	-5.345605169868985485e-01	-6.112436233997234680e+00	-7.948370936168789314e+00	-5.157489903983780266e+00	-4.094064904732507060e+00	-1.628193085727167144e+01	6.707792856164298101e+00	3.873661029273378631e-01	1.654410386089741891e+00	-3.393387828223018321e+00	-1.147399834659317008e+01	5.176294317663508338e+00	2.322628458325488143e+00	2.825594275126365851e+00	-4.235052056275598886e-01	-1.577917643527580260e+01	-5.401087139142356719e+00	3.538959345495664266e+00	-6.429009133156007749e+00	-3.587229764599357829e-01	-2.226303033140979437e-01	1.297037100096761542e+00	-1.776324787108087833e-01	1.701615646921505132e+00	-3.148152576006232106e+00	1.684014664211989309e+00	-7.450460497427799922e+00	-1.507505241469474377e+01	2.693707854302261229e+00	9.671572844840126137e+00	9.999075479955781276e-01	2.379706314014065627e-01	-4.815871858191739463e+00	-1.693352381659780903e+01	5.308779740377110201e+00	-8.478165811973905619e-01	3.221044865557427972e+00	8.480611482991853300e-01	2.444963087663672763e+00	-6.749057957492168747e+00	-3.242075928438408638e+00	4.499431908521305701e+00	9.603823323664409273e+00	-1.798312730686307148e+00	1.725093990533293109e+01	-6.121581861899601407e+00	7.600267663619934666e+00	-3.411833806336412422e+00	2.222809151453628562e-01
3.324475471002012910e+02	1.607074122973610599e+02	5.373457002674673078e+01	-8.116637667746401519e+01	1.199820143185482664e+02	2.946838997242571878e+01	-3.478399241642270567e+01	-5.075687301716843081e+01	2.433950112234025767e+02	-6.180390678921567016e+00	3.737217773345992100e+02	-5.258743222340694246e+01	5.482622580899263198e+01	-1.239445710323436174e+02	7.280412940121792076e+01	6.185343973978805110e+01	1.220866038903700428e+02	-6.005416996530877327e+01	2.342349203486442377e+02	-1.546312529749499447e+02	1.907199739148962436e+01	9.667977391050260394e+01	1.044189851253753716e+02	1.246136444857619807e+02	1.858439938858389553e+02	-1.320722767179042023e+02	-4.214969789109348142e+01	1.088631643014277017e+02	-1.816906830834329867e+02	6.610470925084287330e+01	9.083979254474860454e+01	9.367808574973318514e+01	-2.239184820318074856e+02	4.834428054574073030e+01	-7.128744593852148626e+01	8.681925389569480345e+00	-7.805391173384956005e+01	-4.746389028809087307e+00	-6.744857009962075267e+01	-1.539168870225699379e+02	-2.914679767771672232e+02	2.514052800929557208e+01	3.427060899229143587e+00	-4.447531602095394021e+01	7.607244399154208736e+01	1.311492943163692644e+02	1.540581162144137863e+02	-1.305111619377106251e+02	9.693110339533464526e+01	-5.927216313774650303e-01	1.196554440453200669e+02	1.263699672883152800e+02	-3.863027906973118064e+01	-9.448437568555490884e+01	-7.301807604335928659e+01	8.462085011492204956e+01	8.096996544464309409e+01	-7.693306580739867684e+01	1.504141801175794413e+01	1.345296795808610568e+01	5.441178627132688206e+01	-1.225458939172154942e+02	-7.217269377957174470e+01	8.205908189761798610e+01	-2.022140715588820825e+01	-3.001361309306302161e+01	1.571129440304126135e+01	-1.530549400895758083e+02	-7.134540590486989231e+01	-9.435142370942456580e+01	-1.075536666812738815e+02	1.046595902503437827e+02	5.203108291640018734e+01	4.162310383309646511e+01	3.395308431926353165e+01	6.804603686596539092e+01	-2.075366547571037046e+01	-4.066956018148433571e+01	7.106087955343974727e+01	4.224139184178479667e+01	-1.107206970775459496e+02	8.536632907691750916e+01	-7.295350666880300139e+01	-4.612405807523852985e+01	-9.381730014991356370e+01	1.750672211799328082e+01	-7.905196170040775883e+01	1.173781852605123106e+02	5.158053801357749535e+01	2.130265489384618149e+01	-7.854268311322034890e+01	-3.078630563453375402e+01	-7.416470917543605879e+01	-4.899328883652280808e+01	6.559573204580148698e+00	2.497315240366866362e-01	-6.139466988956792193e+01	1.460685121449661850e+01	3.683829844041960655e+01	-1.644395413395885441e+01
-2.557323706156009280e+02	8.844069682887361949e+00	-9.424526288125630202e+00	-7.182526036756422982e+00	2.014916632250642436e+00	-1.433326244303027686e+00	1.257535803463578894e+01	9.825267026476218746e+00	6.822331037707958679e+00	-1.787993878545611537e+00	-4.250609115773833935e+00	7.143259999959447271e+00	-1.420623531052657995e+01	-4.582289066014070045e+00	-3.606052301641347935e+00	1.788715162535653747e+01	6.942120759921802886e+00	-2.851501880063750605e+00	-5.831788246154339106e+00	4.055452096367901937e+00	1.602378462705351581e+01	1.649584298721746478e+01	1.261263851703889216e+00	-9.632617061215123400e+00	-1.166053973320056514e+01	2.118955515250839738e+01	9.451167270620365102e+00	-1.739665147161216296e+01	-1.021222227767581003e+01	1.600198961170621992e+00	-5.080381633632226723e+00	-1.378704971592989104e+01	6.006757343234811586e+00	-1.265696727600347415e+01	-8.601799687677390338e+00	-3.218533841367642090e+00	-6.865428380035952571e+00	1.146021001644901460e+01	1.411072031157743156e+00	9.192701778883577646e+00	1.592867952546384025e+00	-2.112119180411847807e+01	1.198454113832558399e+00	7.625719491047178167e+00	1.476433157880633118e+00	-3.802646273078213568e+00	-7.161205052789858527e-01	5.156550980090663927e+00	1.313273334705493056e+01	2.036215301703031244e+01	-5.169366053026659635e+00	-5.372050096800476737e+00	6.647446466363231110e+00	-2.597858785626181444e+00	8.926210247389089858e+00	9.212740276660744243e+00	-7.690526151255214771e+00	9.376211003847434000e+00	2.036048405883577317e+01	-2.081351877980212706e+00	-1.025188638788522510e+01	-6.398360310525520234e+00	5.205716062406247957e+00	5.569329595526463450e+00	4.628735233094996460e+00	-1.255350846484422078e-01	9.736253956019192302e+00	3.166496553132288838e+00	5.761921691290504910e+00	-5.887011653292780977e+00	1.702823266364122290e+01	-4.012705694580418481e+00	5.532033421861060063e-01	7.469356494518453182e-01	-1.557579401822951581e+01	-4.629736939518846128e+00	9.313593102028736581e+00	2.978836331163364992e+00	-1.894612723977742519e+01	-2.681533227479144355e+00	-1.985271516541036263e+01	-1.373970861915545250e+01	-6.451805079419324684e+00	-7.611423278798078229e+00	-1.319181541311294392e+00	-1.231329129424488933e+01	3.567317292167963227e+00	-4.731532392421365252e+00	-6.312030256582332299e+00	8.742813978431678734e+00	5.409964372170035674e+00	3.848462147105632170e+00	-3.430581598742050708e-01	-1.559430124261909967e+01	4.474419341415467599e-01	3.356321818342697050e+00	-1.166054150873245909e+01	-8.429970370594881857e+00	-1.122827124587787040e+01	1.071799060518252134e+01
-2.604462337594860628e+02	-2.340809029877337188e+00	2.752291627459648282e+00	-2.832336122342594020e+00	-7.004026664087454890e-01	1.817532717501217476e+00	1.918996868209878315e+01	1.170749664965890346e+01	-5.002380478302232092e+00	8.845466911589426218e+00	-1.596331162242366020e+01	-1.618060862943783595e+00	2.366321251634481371e+00	3.921544145190388519e+00	-3.381793488632743205e+00	-3.773639860921234046e+00	1.499203146518106067e+01	-6.123100609422365892e+00	1.028539382692592596e+00	8.343214908164497956e-02	2.195931286329176402e+01	2.285299580733451563e+01	1.760470204472754219e+01	-1.078289861804255167e+01	-1.483446332074046481e+01	1.275389629285475124e+01	2.193694178499682579e+01	5.676954683015999592e+00	8.658649873756180781e+00	-7.212967589232102128e+00	-2.119278408546212411e+00	1.191664477450994397e+01	1.514556718989246598e+01	2.375728487527366539e+00	3.285923576697306281e+00	-3.443044197343194668e+00	-1.370028972795888045e+01	3.774663468174457748e+00	-1.189831354162563315e+01	3.906036726212986920e+00	5.002537807170369000e+00	-4.675709979666820004e-01	1.507878501914910796e+00	-3.204151417003107127e+00	-1.174831652560601469e+01	-1.015185700418395065e-01	3.156592869569275095e+00	-9.535159515473363712e+00	-4.005058778420956145e+00	-6.673496822643141257e-01	-4.669411501818521160e-02	-3.031932954350523346e+00	-2.297010722094567825e+01	6.945574840539978645e+00	3.238850838380013641e+00	-3.452740420949657718e+00	7.513974366898851009e+00	1.202584421065969167e+01	-6.961941094183512035e+00	-4.927897283077820489e+00	-2.065397390825974178e+00	1.206892231586921937e+01	-4.531238586280244007e+00	-1.114892355166853477e+00	-6.407057683224788747e+00	-6.973770798836665286e+00	1.469829826561150199e+01	-1.670452505735937976e+01	3.627665305884800517e+00	2.671055488575468928e-01	2.644653190779123975e+00	-4.195148961857102954e+00	8.724881112196184674e+00	6.951289900668402577e-01	-1.945216281903471511e+00	-4.916653568042372413e+00	4.970029930982796884e+00	-1.886738936385261134e+00	5.299243624180786760e+00	-9.024294408347142138e-01	-4.467577983842637934e+00	7.219121494619153978e+00	3.259187086178036985e+00	4.081532217955017305e-01	-1.279196493116270039e+00	-4.208533312136210291e+00	-1.381785521537660877e+00	-4.553493930991161065e+00	8.809843641639463208e-01	2.939348490742519804e+00	-3.172796436682941756e+00	1.575458535528178050e+00	4.202987876436625747e+00	-1.453952084175908510e+01	-4.349498896401216008e-01	6.188954499785944918e+00	-7.390031543774658651e+00	3.455160874373028435e+00	-3.687723028014203042e+00	5.297996612954642970e+00
-7.578824260921953737e+01	-3.151263823782753448e+01	-2.658734543375256010e+01	8.553501054322477870e+00	-3.496806713336501105e+01	8.129467412244384406e+00	-3.454860935535290878e+01	1.121962445860550162e+01	1.147322612828503985e+01	2.346378089300053205e+01	-1.050089210095917558e+01	2.050729462790015134e+01	3.509118909258638563e+00	-1.651678366447114499e+01	2.391343568768177974e+01	2.434359814234843000e+01	-1.803829034747215232e+01	-3.062414134373814267e+00	-1.475539510912552110e+01	-1.703862266362837730e+01	-3.289548822877217304e+01	-9.779204145116301561e+01	-3.900199584144034048e+01	-3.269468492303110096e+00	-8.233767765468513744e+00	-1.781677201849274894e+01	-6.623200114533759120e+01	-9.561580244208016666e+00	2.800975144628991131e+01	7.006807979045245993e+00	1.686940759878250873e+01	1.490117131715379184e+00	-6.248423928611764211e+00	-3.358666060643766826e+01	-5.089987861220822651e+01	-4.063978131512911318e+01	2.225127562376212609e+01	2.426746597448220655e+01	1.694086042530688019e+01	1.620893622340005891e+01	-1.451187520751213711e+00	1.300331463137584898e+01	-6.815408073586704418e+00	-9.450735791976676126e+00	1.563955822233182502e+01	5.436521850201067707e+00	1.988077540061589588e+01	-3.909286739473897399e+01	1.722733281984029219e+01	8.435270385566134621e+00	1.627871637088552959e+01	-1.817144394759585424e+01	1.767184676268830046e+01	1.451703924372257859e+01	1.987656189567513820e+01	-1.553188412260996643e+01	-6.040907760736122789e+00	2.187657413798137185e+01	-1.367453841542889137e+01	-1.584816283609113974e+00	2.422931554904263507e+01	3.560479633913353315e+00	-7.345439821469523345e+00	2.268056494494574693e-02	2.865673747920489589e+01	1.349209054645267614e+01	5.303403071664914137e+01	-3.943126241289830602e+01	-2.405508365445101049e+01	3.080434754399341557e-02	-3.392201121085865800e+00	-4.007978994814931362e+00	-6.507800715119886448e+00	3.000107587390006714e+01	-2.020603807449562339e+01	-2.708797845437240071e+01	1.914828658347585844e+01	2.989323499234927439e+01	7.400564518292243044e+00	1.360386279354059980e+01	2.069591247109458720e+01	-4.039230780666679621e+00	2.426340549734079843e+01	2.093357580690590325e+01	-7.609934717257200276e+00	1.079061650872385769e+01	1.125336016893627900e+01	4.164288497858237292e+01	3.916497708291507784e+00	-2.435782330685066199e+01	-2.090830889570205020e+00	1.321457483438660319e+01	-2.742945632527209554e+01	2.594160470652773398e+01	-3.406149600376313913e+01	5.938554299215369525e+01	-2.216892004740877908e+01	-1.566528229401525074e+01	-1.063254104166998815e+01	-2.586596362365372315e+01
-1.130706682684719624e+02	4.095728926395273817e+01	2.390271931368057423e+01	2.911933566095471804e+01	6.649341956067450710e+00	-2.644209512789597838e+01	-6.846449841588204777e+01	-1.549840303410175935e+01	-2.827031722895725352e-01	-6.240367897317113943e+01	5.680376844701399364e+01	1.021637781869318218e+01	-2.581927015815094606e+01	-7.382135356871884824e+00	-3.500907052078724746e+01	1.468991656154457459e+01	-3.258899417034665902e+00	2.110086495743858759e+00	1.026430301450526450e+01	-8.771867256688995695e+00	-2.950552862917777475e+01	-4.112672920421915279e+01	-1.563381517779606256e+01	4.331991931409680063e+01	3.369138885502384539e+01	-7.790232709171362124e+00	-6.279524716773843807e+01	3.754021273221187016e+01	-8.735122846459269397e+00	2.737707481237962170e+01	-4.228965379289644488e+01	-3.380335677142233486e+00	3.575946117854040374e+00	-1.670011702824836419e+01	-3.631180577547989685e+01	-1.038810847352841193e+01	-1.825245347841522303e+01	-5.648254111440277114e+00	-1.746019003119252622e+00	1.644126990902264041e+01	1.714370217137405206e+01	1.783001170479954567e+01	-1.374214461407198051e+01	3.465516805610614881e+01	-2.095941591976271212e+01	-8.210701236878263032e+00	2.185303696015887098e+01	1.373843971780347673e+00	1.959088571085899844e+00	-5.947155341733587619e+00	7.101570231453425919e+00	-8.843592917260826525e+00	-3.131505432741633399e+01	3.039060083382105404e+01	-2.257869776202858780e+00	6.696317620401017301e+00	-2.068602405727246563e+01	5.173035482116861772e+01	2.747485693139519469e+01	-2.342571569048957869e+01	-2.145157537658344182e+01	-9.681652061964442169e+00	1.089609707858523890e+01	-1.421937890345060751e+01	-3.689376648614635101e-01	-4.919690338604256752e+00	-1.461307303936147939e+00	4.805329417292655947e+00	-2.358277054846136167e+01	-1.539895245224684217e+01	1.362636571093561777e+01	9.070945882842337937e+00	2.301520137225970331e+01	-3.566242942220566192e+01	-1.628562285537441667e+01	-1.540115804327627735e+01	-5.298570432172192923e+00	9.256828919378522258e+00	-8.156149628464453016e+00	-1.972641906903217546e+01	3.446198642323805217e+01	1.780903212054678164e+01	1.448068972047997249e+01	2.161748419643463759e+00	-3.580222263200213462e+01	-1.722345903799136124e+01	-4.959894256352471587e+01	1.704254370686560449e+01	3.564761270490322431e+01	-1.750845883507840384e+01	5.847889871975846177e+01	-7.823595477158714395e+00	1.018720933882429236e+01	2.726118553315027881e+01	3.345140430930938891e+01	-2.126520330275035064e+01	9.480509974933163164e+00	7.682532675632683272e+00	-5.482949717477758611e+00	5.130582828015018748e+01
2.309252889658966978e+01	2.847882642688819743e+01	6.200673193758510848e+01	-8.936096454900167885e+01	3.281559722607578067e+01	-1.031489929373537606e+01	-1.167478115571949360e+02	-4.231164157174298168e+01	1.481067559967282321e+01	-6.629827479382663569e+01	-7.903054266433545649e+01	5.326037591863577347e+01	-1.793831001562060834e+01	2.171307781313974061e+01	3.133927404942478745e+01	6.192294945761874914e+01	1.024198183775493476e+01	2.531224114236216494e+01	3.188679207397780146e+01	-8.093643759919513059e+01	3.172307577955866265e+00	3.543323175583932994e+01	3.840471698845820470e+01	1.632576539366153057e+01	4.364310570840773806e+01	-2.988637521882365533e+01	-5.954828297683212313e+00	4.476693402362882779e+01	-1.568811435991613124e+01	-4.479797779532099611e+01	-2.076253217838449316e+01	-4.542505296561813566e+00	3.341506304105838154e+00	-1.289656081862241308e+02	3.435274670700460575e+01	2.037387158361383399e+01	1.119893354619740364e+02	-1.107617924419932010e+01	1.682563392261180013e+01	-3.059979397130301493e+01	-4.492908506827158988e+01	-5.084136078380009138e+01	4.431338253689337137e+01	-2.903685282650666366e+01	-1.010269798876557878e+00	-3.083957895813561123e+01	6.842435135910837118e+01	-4.971340689317207762e+01	1.316764683723573057e+02	2.155139515792827254e+01	-4.953321617377704200e+01	3.942791517224403464e+00	3.678151743092738002e+01	-1.779285968923791827e+01	-5.798497558399844820e+01	1.992515736995336439e+01	5.006727215325454949e+01	7.936993766896279112e+01	6.250481729324144808e+00	4.238592137511922431e+01	3.507301338437798677e+01	9.846447949879721051e+00	6.128574962495929412e+01	-6.813898851149260416e+00	5.674084653165563452e+01	-8.072168217073615892e+01	-1.579848401049524753e+01	-2.400006258957805017e+01	6.774868279126243920e+01	-1.987680530833655013e+01	3.378372301106284681e+01	2.278352879618496019e+01	-4.606766346073068519e+01	8.029812328699703983e+01	-1.525288103157059538e+01	3.232663548047738544e+01	3.054394019048469744e+01	-3.337441725376302770e+01	-2.865242609329904866e+01	3.298395569853141751e+01	-3.820857734038337128e+01	-7.151127827199637466e+01	-3.616846320468027898e+01	-1.935186398610983360e+01	-4.172186336101101567e+00	5.090760679670448496e+01	2.242587976118333870e+01	1.761838495081930489e+01	-3.293807021205473973e+01	2.450043019073097383e+01	7.569372438026523753e+01	-3.826896146860487846e+01	-9.611479828684548465e+01	5.829057881222693993e+01	-8.042687601810612819e+01	1.102594939556067466e+01	-9.928764846632405749e+01	3.156909043518403024e+01	1.038014744891797392e+01	-9.760360012658767914e+01
6.388513374779978449e+01	9.773713386192130770e+01	3.127012839625250251e+01	-5.056313721024687879e+01	9.414505208958405547e+01	1.701230975350927821e+00	-1.169365182128944625e+01	4.599903398195632320e+01	4.077722326067831915e+01	-2.285299096350084369e+01	6.030318719340966638e+00	5.035794502631853220e+01	5.096140661883930534e+01	3.566039951783764650e+00	-8.523591417874671095e+01	1.117828966508163546e+01	4.032325845991617541e+01	1.045847908684063725e+02	-7.635827718855497892e+01	-1.049318731126524682e+02	-3.243214989925164815e+01	-1.633132878909220835e+02	-2.597615134901931810e+01	-7.103881552275287170e+00	4.357278808362180200e+01	-1.615003391005916811e+01	-3.469547877762633448e+01	2.912578449941948122e+01	3.962400399134088502e+01	-1.891199064284428744e+01	-7.766336618273874670e-01	-9.928930576775346850e+00	6.970365461872744106e+01	1.863100837563628076e+01	4.478980016567395239e+01	-3.940181980364790348e+01	9.911972134546154223e-01	2.705196578970327437e+01	-1.360192165221219085e+01	2.395402667303167732e+01	1.847965818414223804e+01	3.101574154240785930e+01	-4.544294300317869073e+01	-3.642826834245695267e+01	-1.705335125165052546e+01	6.149131315212756022e+01	-1.931103103872430538e+01	5.509395477879996506e+00	1.238691857710229272e+00	-5.390243046386434145e+01	-7.490796438010218594e+01	-5.603898156745044190e+01	-3.588831606717145206e+01	-9.008003984624357940e+01	2.566503032515082339e+01	-2.107370984042421469e+01	4.499203283235827655e+01	-2.237990085512129923e+01	-2.381590621921743178e+01	2.567154801115619378e+01	1.128884132954386743e+01	-1.091684965749249159e+01	6.657556928568085652e+01	9.842449003221103609e+00	-6.148316649229126796e+00	1.459596392577472379e+01	-6.257075511296662995e+01	1.785095489347195752e+01	1.251244276137572164e+01	1.488741020603431764e+01	7.367404456776209543e+01	6.480782775491974235e+01	3.354617506107193492e+01	1.261394096321667178e+02	2.104024450422885906e+01	2.141535150481634009e+00	2.988762120062540717e+01	5.673528773998876318e+01	-9.587737646592497498e+00	-1.315291506628974538e+01	2.594921893116135081e+01	3.247391713302641136e+01	-2.928031324268108904e+01	-1.835916758994115661e+00	-2.169648745008061752e+01	1.206239918119854337e+01	5.347336824211294015e+01	-4.451962678829038822e+01	6.572110417954836237e+01	-3.856041491430646673e+00	-4.475783508115031140e+01	-2.402469601252350628e+01	1.810375147910556137e+01	-5.488998801176923337e+01	-5.015146444698376627e+01	-6.012380087939892093e+00	-1.196277521237517405e+01	-3.588388298551758560e+00	-1.185281302434943207e+01	4.391424849361805371e+01
